,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
14,"Gutermuth, Sophie",SR-4,Indiana,4.32m,"14' 2""",2016 Indiana - Purdue Duals,2016-04-23,PV,W
16,"Heath, Madison",SO-2,Duke,4.30m,"14' 1.25""",Raleigh Relays,2016-03-25,PV,W
16,"Zimlich, Megan",SR-4,Arkansas,4.30m,"14' 1.25""",SEC Championships,2016-05-12,PV,W
16,"Gruver, Olivia",FR-1,Kentucky,4.30m,"14' 1.25""",Virginia Challenge,2016-04-22,PV,W
19,"Draxler, Bonnie",SO-2,San Diego St.,4.29m,"14' 0.75""",Payton Jordan Invitational,2016-05-01,PV,W
20,"Andrie, Paula",SR-4,Nebraska,4.27m,"14' 0""",2016 Nebraska Invitational,2016-05-07,PV,W
21,"Hasse, Caroline",SR-4,Akron,4.26m,"13' 11.75""",2016 Nike Clyde Littlefield Texas Relays,2016-03-30,PV,W
21,"Harter, Jessica",SR-4,Purdue,4.26m,"13' 11.75""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,PV,W
23,"White, Sydney",SR-4,Wake Forest,4.25m,"13' 11.25""",Hokie Twilight,2016-05-05,PV,W
24,"Hjerpe, Erica",JR-3,Virginia Tech,4.23m,"13' 10.5""",Duke Invitational,2016-04-22,PV,W
24,"Guy, Bridget",SO-2,Virginia,4.23m,"13' 10.5""",Radford University Highlander Invitational,2016-04-29,PV,W
26,"Marois, Jill",SR-4,High Point,4.22m,"13' 10""",Big South Outdoor Track & Field Championships,2016-05-10,PV,W
26,"Tollerud, Samantha",SO-2,Kent State,4.22m,"13' 10""",Akron - Cambell/Wright Open,2016-05-06,PV,W
26,"Casper, Nicole",SR-4,McNeese State,4.22m,"13' 10""",LSU Alumni Gold,2016-04-23,PV,W
29,"Reed, Anna",SR-4,Alabama,4.20m,"13' 9.25""",Florida Relays,2016-03-31,PV,W
29,"Voskamp, Ariel",SR-4,Arkansas,4.20m,"13' 9.25""",2016 Nike Clyde Littlefield Texas Relays,2016-03-30,PV,W
29,"Merrill, Tess",SR-4,Nebraska,4.20m,"13' 9.25""",2016 Drake Relays presented by Hy-Vee,2016-04-27,PV,W
29,"McBride , Alyssa",SR-4,Cincinnati,4.20m,"13' 9.25""",Lenny Lyles-Clark Wood Invitational,2016-04-21,PV,W
29,"Uhle, Ali",FR-1,Texas,4.20m,"13' 9.25""",Longhorn Invitational,2016-05-07,PV,W
29,"Chorny, Lauren",SR-4,Michigan State,4.20m,"13' 9.25""",Virginia Challenge,2016-04-22,PV,W
35,"Applebee, Alyssa",JR-3,Missouri,4.19m,"13' 9""",Memphis Tiger Invitational,2016-04-29,PV,W
36,"Wagner, Greta",FR-1,UCLA,4.18m,"13' 8.5""",Bruin Legends of T&F Invitational,2016-04-02,PV,W
37,"Cook, Haley",SR-4,Texas Tech,4.17m,"13' 8.25""",Texas Tech Masked Rider Open,2016-05-06,PV,W
37,"Taylor, Lakan",JR-3,Alabama,4.17m,"13' 8.25""",LSU Battle on the Bayou,2016-04-09,PV,W
37,"Monteverde, Anginae",SR-4,BYU,4.17m,"13' 8.25""",38th Annual Aztec Open,2016-03-25,PV,W
37,"Amat-Fernandez, Clara",SR-4,Memphis,4.17m,"13' 8.25""",War Eagle Invitational,2016-04-22,PV,W
37,"Estes, Morgan",JR-3,Kent State,4.17m,"13' 8.25""",Akron NE Ohio Quad,2016-04-15,PV,W
42,"Amann, Taylor",SO-2,Wisconsin,4.16m,"13' 7.75""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,PV,W
43,"Stevens, Sara Kathryn",SO-2,Texas A&M,4.15m,"13' 7.25""",37th Annual Sun Angel Classic,2016-04-08,PV,W
43,"Denk, Kristen",FR-1,Tennessee,4.15m,"13' 7.25""",SEC Championships,2016-05-12,PV,W
43,"Harris, Allison",JR-3,Princeton,4.15m,"13' 7.25""",Larry Ellis Invite,2016-04-22,PV,W
43,"Petty, Shay",SO-2,Texas,4.15m,"13' 7.25""",TCU Invitational,2016-03-17,PV,W
47,"Quick, Elizabeth",JR-3,Washington,4.13m,"13' 6.5""",Pac-12 vs Big 10 Invitational,2016-03-25,PV,W
47,"Pietsch, Rebecca",FR-1,Akron,4.13m,"13' 6.5""",Mid-American Conference Championship,2016-05-12,PV,W
47,"Braidic, Ellie",SR-4,Eastern Michigan,4.13m,"13' 6.5""",Mid-American Conference Championship,2016-05-12,PV,W
50,"Ruiz , Tiziana",SR-4,Hawaii,4.12m,"13' 6.25""",Beach Invitational,2016-04-15,PV,W
50,"Reimel, Karly",SR-4,Colorado St.,4.12m,"13' 6.25""",Texas State Bobcat Classic,2016-04-29,PV,W
50,"Snapper, Karen",SR-4,San Diego St.,4.12m,"13' 6.25""",Payton Jordan Invitational,2016-05-01,PV,W
53,"Clay, Emily",SR-4,Illinois State,4.11m,"13' 5.75""",2016 MVC Outdoor Track and Field Championships,2016-05-13,PV,W
53,"Krause, Chanel",SO-2,Louisville,4.11m,"13' 5.75""",2016 WKU Hilltopper Relays,2016-04-08,PV,W
55,"Friz, Jordan",SO-2,South Alabama,4.10m,"13' 5.25""",Alabama Relays,2016-03-17,PV,W
55,"Merritt, Kaitlyn",FR-1,Stanford,4.10m,"13' 5.25""",Sacramento State Hornet Invitational,2016-03-18,PV,W
55,"Bell, Sarah",JR-3,Vanderbilt,4.10m,"13' 5.25""",Virginia Challenge,2016-04-22,PV,W
55,"Pollatz, Janina",JR-3,Eastern Michigan,4.10m,"13' 5.25""",Jesse Owens Track & Field Classic - Ohio State University,2016-04-22,PV,W
55,"Naatjes, Nicole",SO-2,BYU,4.10m,"13' 5.25""",UNLV Invitational and Sheila Tarr Multis,2016-03-17,PV,W
60,"Brigham, Emily",JR-3,South Dakota,4.09m,"13' 5""",USD Twilight,2016-04-19,PV,W
61,"Brandon, Danielle",SO-2,Sacramento St.,4.08m,"13' 4.5""",UC Riverside Spring Break Invitational,2016-03-24,PV,W
61,"Martinez, Lauren",FR-1,California,4.08m,"13' 4.5""",Pac-12 vs Big 10 Invitational,2016-03-25,PV,W
63,"Szabo, Rebecca",JR-3,Akron,4.07m,"13' 4.25""",LSU Alumni Gold,2016-04-23,PV,W
63,"Pitts, Mary Carson",JR-3,Tulane,4.07m,"13' 4.25""",Tulane Twilight Invitational,2016-03-04,PV,W
63,"Champion, Erin",SR-4,Tennessee,4.07m,"13' 4.25""",Seminole Invitational,2016-04-15,PV,W
63,"Hansen, Sierra",JR-3,BYU,4.07m,"13' 4.25""",38th Annual Aztec Open,2016-03-25,PV,W
67,"Engel, Cara",JR-3,Southern Illinois,4.06m,"13' 3.75""",2016 MVC Outdoor Track and Field Championships,2016-05-13,PV,W
67,"Stangl, Brittany",SR-4,North Dakota State,4.06m,"13' 3.75""",Summit League Outdoor T&F Championships,2016-05-12,PV,W
67,"Benninghoff, Amanda",JR-3,North Carolina,4.06m,"13' 3.75""",ACC Championships,2016-05-13,PV,W
67,"Benke, Anna",JR-3,North Dakota State,4.06m,"13' 3.75""",Summit League Outdoor T&F Championships,2016-05-12,PV,W
67,"Sailar, Hannah",JR-3,Michigan State,4.06m,"13' 3.75""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,PV,W
67,"Masters, Jaclyn",SR-4,Maine,4.06m,"13' 3.75""",IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,PV,W
67,"Zacharias, Morgan",FR-1,Louisville,4.06m,"13' 3.75""",Rankin/Poehlein Invitational,2016-05-06,PV,W
67,"Centanaro, Gardenia",SO-2,Cal St. Northridge,4.06m,"13' 3.75""",Big West Outdoor Track & Field Championships,2016-05-13,PV,W
67,"Place, Karlie",SO-2,Wis.-Milwaukee,4.06m,"13' 3.75""",UW-La Crosse Eagle Open,2016-05-13,PV,W
67,"Taylor, Laura",SO-2,Kansas,4.06m,"13' 3.75""",Big 12 Outdoor Track & Field Championships,2016-05-13,PV,W
67,"Gunderson, Emily",SO-2,Texas A&M,4.06m,"13' 3.75""",LSU Invitational,2016-04-30,PV,W
67,"Menghini, Allexis",SO-2,Nebraska,4.06m,"13' 3.75""",2016 Nebraska Invitational,2016-05-07,PV,W
67,"Gray, Meagan",FR-1,Oklahoma,4.06m,"13' 3.75""",Big 12 Outdoor Track & Field Championships,2016-05-13,PV,W
67,"Richeson, Tiffany",SO-2,Oral Roberts,4.06m,"13' 3.75""",Summit League Outdoor T&F Championships,2016-05-12,PV,W
81,"Berry, Marissa",FR-1,San Diego St.,4.05m,"13' 3.5""",2016 Triton Invitational,2016-04-22,PV,W
81,"Garrett, Elleyse",SO-2,UCLA,4.05m,"13' 3.5""",2016 Triton Invitational,2016-04-22,PV,W
81,"Hawkins, Jade",SO-2,Louisville,4.05m,"13' 3.5""",Lenny Lyles-Clark Wood Invitational,2016-04-21,PV,W
81,"Johnson, Mckenzie",SR-4,Rice,4.05m,"13' 3.5""",2016 Oxy Invitational (College/University),2016-05-07,PV,W
81,"Emrick, Sierra",FR-1,UC Santa Barbara,4.05m,"13' 3.5""",Cal Poly/UCSB Dual,2016-04-30,PV,W
81,"Carlile, Kayla",SR-4,South Alabama,4.05m,"13' 3.5""",Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,PV,W
81,"DeBellis, Jennifer",SR-4,Illinois,4.05m,"13' 3.5""",2016 Drake Relays presented by Hy-Vee,2016-04-27,PV,W
88,"Amato, Savanah",FR-1,Austin Peay,4.04m,"13' 3""",Ohio Valley Conference Championship,2016-05-13,PV,W
88,"McAuley, Kathryn",FR-1,Mississippi,4.04m,"13' 3""",Memphis Tiger Invitational,2016-04-29,PV,W
88,"Albino, Rayce",FR-1,Missouri,4.04m,"13' 3""",John McDonnell Invitational,2016-04-22,PV,W
88,"Trageser, Kylee",SO-2,BYU,4.04m,"13' 3""",2016 BYU Cougar Invitational,2016-05-12,PV,W
92,"Thompson, Ashley",SR-4,Sam Houston St.,4.03m,"13' 2.5""",Carolyn & Ron Yokubaitis Invitational,2016-04-23,PV,W
92,"Stefanidi, Georgia",SO-2,Georgia,4.03m,"13' 2.5""",Georgia Invitational,2016-04-30,PV,W
92,"Mulhern, Hannah",SO-2,Penn State,4.03m,"13' 2.5""",Jim Thorpe Open,2016-05-06,PV,W
92,"Adair, Katie",SR-4,Wake Forest,4.03m,"13' 2.5""",Appalachian Outdoor Open Track Meet,2016-05-07,PV,W
96,"Swanson, Taylor",SR-4,Wichita State,4.02m,"13' 2.25""",Wichita State Shocker Open,2016-05-06,PV,W
97,"Stuhlsatz, Page",SR-4,Wichita State,4.01m,"13' 1.75""",2016 MVC Outdoor Track and Field Championships,2016-05-13,PV,W
98,"Tomczak, Kathryn",FR-1,Air Force,4.00m,"13' 1.5""",Michael Johnson Classic,2016-04-23,PV,W
98,"Mills, Madison",JR-3,South Dakota,4.00m,"13' 1.5""",Baldy Castillo Invitational,2016-03-18,PV,W
98,"Palenchar, Alyssa",SR-4,High Point,4.00m,"13' 1.5""",Mountaineer Outdoor Open Meet,2016-04-30,PV,W
1,"Petrillose, Kaitlin",JR-3,Texas,4.50m,"14' 9""",2014 Clyde Littlefield Texas Relays,2014-03-26,PV,W
1,"Morris, Sandi",JR-3,Arkansas,4.50m,"14' 9""",SEC Outdoor Championship,2014-05-15,PV,W
3,"Clark, Megan",SO-2,Duke,4.45m,"14' 7.25""",UNC Tar Heels Carolina Relays,2014-03-21,PV,W
4,"Roloff, Annika",SO-2,Akron,4.41m,"14' 5.5""",Akron Campbell Wright Open,2014-05-09,PV,W
4,"Newman, Alysha",SO-2,Miami,4.41m,"14' 5.5""",Georgia Tech Invitational,2014-05-16,PV,W
6,"Schultze, Martina",SR-4,Virginia Tech,4.40m,"14' 5.25""",2014 Clyde Littlefield Texas Relays,2014-03-26,PV,W
7,"Ahbe, Kelsie",SR-4,Indiana,4.35m,"14' 3.25""",2014 Billy Hayes Invitational,2014-05-03,PV,W
8,"Marshall, Mandissa",SR-4,George Mason,4.30m,"14' 1.25""",Penn Relays,2014-04-24,PV,W
8,"Gutermuth, Sophie",SO-2,Indiana,4.30m,"14' 1.25""",2014 Clyde Littlefield Texas Relays,2014-03-26,PV,W
10,"Planell Cruz, Diamara",JR-3,Washington,4.28m,"14' 0.5""",Pac-12 Outdoor Track and Field Championships,2014-05-17,PV,W
10,"Nowell, Danielle",SR-4,Arkansas,4.28m,"14' 0.5""",Arkansas Twilight,2014-05-02,PV,W
10,"Tisher, Neal",SR-4,UAB,4.28m,"14' 0.5""",Conference USA Outdoor Track & Field Championships,2014-05-15,PV,W
13,"Rhodes, Annie",FR-1,Baylor,4.27m,"14' 0""",Texas Invitational,2014-04-12,PV,W
14,"Olsen, Petra",SR-4,South Carolina,4.26m,"13' 11.75""",USC Weems Baskin Invitational,2014-03-28,PV,W
15,"Voskamp, Ariel",SO-2,Arkansas,4.25m,"13' 11.25""",SEC Outdoor Championship,2014-05-15,PV,W
16,"Kolbo, Natasha",SR-4,UCLA,4.23m,"13' 10.5""",Pac-12 Outdoor Track and Field Championships,2014-05-17,PV,W
17,"Johnson, Mckenzie",SO-2,Rice,4.21m,"13' 9.75""",J Fred Duckett-Rice Twilight,2014-04-26,PV,W
17,"King, Karley",SR-4,Houston,4.21m,"13' 9.75""",J Fred Duckett-Rice Twilight,2014-04-26,PV,W
19,"Taylor, Lakan",FR-1,Alabama,4.20m,"13' 9.25""",Alabama vs. Mississippi Border Clash,2014-04-11,PV,W
19,"Andrie, Paula",SO-2,Nebraska,4.20m,"13' 9.25""",2014 Drake Relays presented by Hy-Vee,2014-04-23,PV,W
19,"Mills, Madison",SO-2,South Dakota,4.20m,"13' 9.25""",2014 Drake Relays presented by Hy-Vee,2014-04-23,PV,W
19,"Rudolph, Kimyanna",SO-2,Indiana State,4.20m,"13' 9.25""",EIU Big Blue Classic & Neil Moore Multi's,2014-04-03,PV,W
23,"Carmichael, Carolina",SO-2,Memphis,4.18m,"13' 8.5""",Georgia Tech Invitational,2014-05-16,PV,W
23,"Chorny, Lauren",SO-2,Michigan State,4.18m,"13' 8.5""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
23,"Overstreet, Cameron",JR-3,North Carolina,4.18m,"13' 8.5""",ACC Outdoor Track & Field Championships,2014-04-17,PV,W
26,"Brown, Kristen",SR-4,San Diego St.,4.17m,"13' 8.25""",San Diego Collegiate Challenge,2014-03-15,PV,W
27,"Clark, Sammie",SR-4,Oregon,4.15m,"13' 7.25""",36th SDSU Aztec Invitational - Invite Section,2014-03-27,PV,W
27,"Hasse, Caroline",SO-2,Akron,4.15m,"13' 7.25""",Longhorn Invitational,2014-05-03,PV,W
27,"Wilkes, Hunter",SO-2,South Dakota,4.15m,"13' 7.25""",Mt. SAC Relays,2014-04-17,PV,W
27,"Wooten, Brittany",SO-2,Texas A&M,4.15m,"13' 7.25""",2014 Clyde Littlefield Texas Relays,2014-03-26,PV,W
27,"Clute, Sydney",SO-2,Indiana,4.15m,"13' 7.25""",2014 Billy Hayes Invitational,2014-05-03,PV,W
27,"Simpson, Shaylah",SR-4,Arizona State,4.15m,"13' 7.25""",Mt. SAC Relays,2014-04-17,PV,W
27,"Hochreuther, Sabrina",JR-3,Memphis,4.15m,"13' 7.25""",War Eagle 2014,2014-04-18,PV,W
27,"Haarklau, Katrine",JR-3,Missouri,4.15m,"13' 7.25""",SEC Outdoor Championship,2014-05-15,PV,W
27,"Krause, Chanel",FR-1,Louisville,4.15m,"13' 7.25""",Bellarmine Classic,2014-04-26,PV,W
27,"Birkmeier, Sarah",JR-3,Michigan State,4.15m,"13' 7.25""",Spartan Invitational 2014,2014-04-04,PV,W
37,"Beaumont-Courteau, Ariane",SR-4,Akron,4.13m,"13' 6.5""",Akron Campbell Wright Open,2014-05-09,PV,W
38,"Bray, Courtney",FR-1,Eastern Washington,4.12m,"13' 6.25""",Idaho Vandal Jamboree,2014-05-09,PV,W
38,"Clarke, Elena",SR-4,UCLA,4.12m,"13' 6.25""",LSU Battle on the Bayou,2014-04-05,PV,W
38,"Felix, Kristine",SO-2,Washington St.,4.12m,"13' 6.25""",Idaho Vandal Jamboree,2014-05-09,PV,W
38,"Pew, Lindsey",JR-3,UTSA,4.12m,"13' 6.25""",Texas Invitational,2014-04-12,PV,W
42,"Firsick, Bethany",SR-4,South Dakota,4.11m,"13' 5.75""",Beach Invitational,2014-04-19,PV,W
43,"McBride , Alyssa",SO-2,Cincinnati,4.10m,"13' 5.25""",UCF Black and Gold Challenge,2014-03-22,PV,W
43,"Tobel, Kiley",SR-4,Michigan,4.10m,"13' 5.25""",adidas/Steve Scott Invit. (college),2014-05-02,PV,W
45,"White, Sydney",SO-2,Wake Forest,4.08m,"13' 4.5""",Georgia Tech Invitational,2014-05-16,PV,W
45,"Quick, Elizabeth",FR-1,Washington,4.08m,"13' 4.5""",Pac-12 Outdoor Track and Field Championships,2014-05-17,PV,W
45,"Brailsford, Caroline",FR-1,North Carolina,4.08m,"13' 4.5""",Georgia Tech Invitational,2014-05-16,PV,W
45,"Harter, Jessica",JR-3,Purdue,4.08m,"13' 4.5""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
49,"Owsinski, Kristina",SO-2,Washington,4.05m,"13' 3.5""",USC TroJan Invitational,2014-03-22,PV,W
49,"Zimlich, Megan",SO-2,Arkansas,4.05m,"13' 3.5""",John McDonnell Invitational,2014-04-11,PV,W
49,"Champion, Erin",JR-3,Tennessee,4.05m,"13' 3.5""",Florida Relays,2014-04-03,PV,W
49,"Hadfield , Linda",SR-4,Tennessee,4.05m,"13' 3.5""",Florida Relays,2014-04-03,PV,W
49,"Brigham, Emily",FR-1,South Dakota,4.05m,"13' 3.5""",2014 Drake Relays presented by Hy-Vee,2014-04-23,PV,W
49,"Truppo, Kelly",JR-3,Buffalo,4.05m,"13' 3.5""",Florida Relays,2014-04-03,PV,W
49,"Torresani, Libby",JR-3,Northern Iowa,4.05m,"13' 3.5""",2014 Drake Relays presented by Hy-Vee,2014-04-23,PV,W
49,"Canterna, Michelle",JR-3,Kentucky,4.05m,"13' 3.5""",Bellarmine Classic,2014-04-26,PV,W
57,"Acton, Hannah",SO-2,Florida State,4.02m,"13' 2.25""",FSU Relays (College/Open),2014-03-21,PV,W
57,"Amat-Fernandez, Clara",SO-2,Memphis,4.02m,"13' 2.25""",2014 Red Wolf Open,2014-04-26,PV,W
59,"Teska, Casey",SO-2,Montana State,4.01m,"13' 1.75""",Big Sky Conference Outdoor Track & Field Championships,2014-05-14,PV,W
60,"Fisher, Rachel",SR-4,BYU,4.00m,"13' 1.5""",Mt. SAC Relays,2014-04-17,PV,W
60,"Green, Heather",SR-4,Missouri,4.00m,"13' 1.5""",Missouri Relays,2014-04-11,PV,W
60,"Lucas, Claire",JR-3,Akron,4.00m,"13' 1.5""",Northeast Ohio Invitational,2014-04-04,PV,W
60,"Braidic, Ellie",SO-2,Eastern Michigan,4.00m,"13' 1.5""",Jesse Owens Track Classic,2014-04-18,PV,W
60,"Bell, Sarah",FR-1,Vanderbilt,4.00m,"13' 1.5""",SEC Outdoor Championship,2014-05-15,PV,W
60,"Ott, Julia",FR-1,Illinois State,4.00m,"13' 1.5""",Jesse Owens Track Classic,2014-04-18,PV,W
60,"Whitson, Kara",JR-3,Sam Houston St.,4.00m,"13' 1.5""",Longhorn Invitational,2014-05-03,PV,W
60,"Rolph, Jennifer",FR-1,Grand Canyon,4.00m,"13' 1.5""",UTEP Invitational,2014-04-12,PV,W
60,"Givens, Maggie",JR-3,Missouri,4.00m,"13' 1.5""",2014 SIUE Gateway Invite,2014-04-19,PV,W
60,"Graham, Lauren",SR-4,Grand Canyon,4.00m,"13' 1.5""",Mt. SAC Relays,2014-04-17,PV,W
60,"Ross, Kortney",JR-3,San Diego St.,4.00m,"13' 1.5""",adidas/Steve Scott Invit. (college),2014-05-02,PV,W
60,"Powell, Kassie",JR-3,Michigan State,4.00m,"13' 1.5""",Tennessee Relays,2014-04-10,PV,W
60,"Rawles, Anna",SO-2,Alabama,4.00m,"13' 1.5""",SEC Outdoor Championship,2014-05-15,PV,W
60,"Webberley, Tiana",SR-4,Cal St. Northridge,4.00m,"13' 1.5""",Longhorn Invitational,2014-05-03,PV,W
60,"Lee, Kristen",FR-1,Virginia Tech,4.00m,"13' 1.5""",2014 Clyde Littlefield Texas Relays,2014-03-26,PV,W
60,"Snapper, Karen",SO-2,San Diego St.,4.00m,"13' 1.5""",Mt. SAC Relays,2014-04-17,PV,W
60,"Kamaka, Kayla",SR-4,Long Beach St.,4.00m,"13' 1.5""",Anteater Four-Way Meet,2014-03-15,PV,W
77,"Goodson, Claire",JR-3,Samford,3.98m,"13' 0.75""",Georgia Tech Invitational,2014-05-16,PV,W
77,"Lapucha, Joanna",SR-4,Tulane,3.98m,"13' 0.75""",Conference USA Outdoor Track & Field Championships,2014-05-15,PV,W
77,"McCardwell, Ellie",SR-4,Stanford,3.98m,"13' 0.75""",Pac-12 Outdoor Track and Field Championships,2014-05-17,PV,W
77,"Masterson, Lexi",FR-1,Penn State,3.98m,"13' 0.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
77,"Gilson, Cami",FR-1,Minnesota,3.98m,"13' 0.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
77,"Maher, Maggie",SR-4,Nebraska,3.98m,"13' 0.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
77,"Jackson, Karly",SO-2,Florida State,3.98m,"13' 0.75""",ACC Outdoor Track & Field Championships,2014-04-17,PV,W
77,"Tucker, Margo",SR-4,New Mexico,3.98m,"13' 0.75""",Tailwind Open,2014-05-02,PV,W
77,"Benninghoff, Amanda",FR-1,North Carolina,3.98m,"13' 0.75""",ACC Outdoor Track & Field Championships,2014-04-17,PV,W
77,"Mallett, Kayla",SO-2,UCLA,3.98m,"13' 0.75""",Pac-12 Outdoor Track and Field Championships,2014-05-17,PV,W
77,"Sailar, Hannah",FR-1,Michigan State,3.98m,"13' 0.75""",GVSU SECOND TO LAST CHANCE MEET,2014-05-09,PV,W
77,"Murgic, Katie",JR-3,Minnesota,3.98m,"13' 0.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,PV,W
77,"DeMange, Ashley",JR-3,Dayton,3.98m,"13' 0.75""",Louisville Twilight Classic,2014-05-16,PV,W
77,"Szabo, Rebecca",FR-1,Akron,3.98m,"13' 0.75""",Akron Campbell Wright Open,2014-05-09,PV,W
91,"Newell, Anicka",JR-3,Texas State,3.97m,"13' 0.25""",Texas Invitational,2014-04-12,PV,W
91,"Casper, Nicole",SO-2,McNeese State,3.97m,"13' 0.25""",McNeese Springtime Invite,2014-04-12,PV,W
91,"Tokar, Holly",FR-1,UC Davis,3.97m,"13' 0.25""",Big West Outdoor Track and Field Championship,2014-05-16,PV,W
91,"Conn, Autumn",SO-2,Alabama,3.97m,"13' 0.25""",Crimson Tide Invitational,2014-04-05,PV,W
91,"House, Jamie",JR-3,Kansas,3.97m,"13' 0.25""",Big 12 Outdoor Track and Field Championships,2014-05-16,PV,W
91,"Pitts, Mary Carson",FR-1,Tulane,3.97m,"13' 0.25""",Stanford Invitational,2014-04-04,PV,W
91,"Forget, Noemie",JR-3,Texas-Arlington,3.97m,"13' 0.25""",Texas Invitational,2014-04-12,PV,W
91,"Waseloff, Holly",SR-4,San Diego St.,3.97m,"13' 0.25""",San Diego Collegiate Challenge,2014-03-15,PV,W
99,"Wasik, Alexandra",JR-3,Villanova,3.96m,"12' 11.75""",2014 Colonial Relays,2014-04-03,PV,W
99,"Schnapp, Ashley",JR-3,Washington,3.96m,"12' 11.75""",Ken Shannon Invitational,2014-05-09,PV,W
1,"Morris, Sandi",SR-4,Arkansas,4.72m,"15' 5.75""",SEC Championships,2015-05-14,PV,W
2,"Payne, Demi",JR-3,Stephen F. Austin,4.71m,"15' 5.5""",Southland Conference Championship,2015-05-08,PV,W
3,"Clark, Megan",JR-3,Duke,4.50m,"14' 9""",Duke Invitational,2015-04-10,PV,W
3,"Carmichael, Carolina",SR-4,Memphis,4.50m,"14' 9""",The American Outdoor Track & Field Championships,2015-05-14,PV,W
5,"Petrillose, Kaitlin",JR-3,Texas,4.43m,"14' 6.25""",Big 12 Outdoor Track & Field Championships,2015-05-15,PV,W
6,"Rhodes, Annie",SO-2,Baylor,4.38m,"14' 4.5""",Big 12 Outdoor Track & Field Championships,2015-05-15,PV,W
7,"Richartz, Stephanie",SR-4,Illinois,4.37m,"14' 4""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,W
8,"Johnson, Jessie",JR-3,Auburn,4.35m,"14' 3.25""",War Eagle Invitational 2015,2015-04-17,PV,W
8,"Leleux, Morgann",JR-3,Georgia,4.35m,"14' 3.25""",Georgia Spec Towns National Team Invitational,2015-04-10,PV,W
8,"Freier, Desiree",FR-1,Arkansas,4.35m,"14' 3.25""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,W
8,"Gutermuth, Sophie",JR-3,Indiana,4.35m,"14' 3.25""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,W
12,"Voskamp, Ariel",JR-3,Arkansas,4.34m,"14' 2.75""",SEC Championships,2015-05-14,PV,W
13,"Owsinski, Kristina",JR-3,Washington,4.33m,"14' 2.5""",2015 Triton Invitational,2015-04-24,PV,W
14,"Newman, Alysha",JR-3,Miami,4.31m,"14' 1.75""",ACC Outdoor Track & Field Championships,2015-05-14,PV,W
15,"Planell Cruz, Diamara",JR-3,Washington,4.30m,"14' 1.25""",Mt. SAC Relays,2015-04-16,PV,W
16,"Newell, Anicka",SR-4,Texas State,4.28m,"14' 0.5""",Sun Belt Outdoor Track and Field Championships,2015-05-08,PV,W
16,"Brown, Kristen",SR-4,San Diego St.,4.28m,"14' 0.5""",Mountain West Outdoor Track & Field Championships,2015-05-13,PV,W
18,"Rudolph, Kimyanna",JR-3,Indiana State,4.27m,"14' 0""",EIU Twilight 2015,2015-05-08,PV,W
18,"Taylor, Lakan",SO-2,Alabama,4.27m,"14' 0""",Al vs MS Border Clash,2015-04-10,PV,W
20,"Murray, Lindsey",FR-1,Southern Illinois,4.22m,"13' 10""",2015 MVC Outdoor Track and Field Championships,2015-05-15,PV,W
20,"Monteverde, Anginae",SO-2,BYU,4.22m,"13' 10""",Border Clash 2015,2015-05-01,PV,W
22,"Becker, Samantha",SR-4,Georgia Tech,4.21m,"13' 9.75""",ACC Outdoor Track & Field Championships,2015-05-14,PV,W
22,"Parker, Karleigh",SR-4,Western Kentucky,4.21m,"13' 9.75""",Kentucky Relays (College Division),2015-05-02,PV,W
24,"Andrie, Paula",JR-3,Nebraska,4.20m,"13' 9.25""",2015 Drake Relays presented by Hy-Vee,2015-04-22,PV,W
24,"House, Jaimie",SR-4,Kansas,4.20m,"13' 9.25""",Kansas Relays,2015-04-15,PV,W
24,"Heath, Madison",FR-1,Duke,4.20m,"13' 9.25""",Mt. SAC Relays,2015-04-16,PV,W
24,"Hasse, Caroline",JR-3,Akron,4.20m,"13' 9.25""",Mt. SAC Relays,2015-04-16,PV,W
24,"Draxler, Bonnie",FR-1,San Diego St.,4.20m,"13' 9.25""",Mt. SAC Relays,2015-04-16,PV,W
29,"Felix, Kristine",JR-3,Washington St.,4.18m,"13' 8.5""",Mike Keller Invitational,2015-03-28,PV,W
30,"Whitson, Kara",SR-4,Sam Houston St.,4.17m,"13' 8.25""",Southland Conference Championship,2015-05-08,PV,W
30,"Birkmeier, Sarah",SR-4,Michigan State,4.17m,"13' 8.25""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,W
30,"Estes, Morgan",SO-2,Kent State,4.17m,"13' 8.25""",Akron Campbell-Wright Invitational,2015-05-08,PV,W
30,"Casper, Nicole",JR-3,McNeese State,4.17m,"13' 8.25""",Southland Conference Championship,2015-05-08,PV,W
