,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
69,"Demarest, Brent",FR-1,Virginia,29:32.72,Virginia Challenge,2015-04-17,10000,M
70,"Schwartzer, Matthew",SO-2,Indiana,29:32.81,Stanford Invitational,2015-04-03,10000,M
71,"Clark, Jimmy",JR-3,Florida,29:33.40,Raleigh Relays,2015-03-27,10000,M
72,"Florez, Julian",SO-2,New Mexico,29:33.71,Mt. SAC Relays,2015-04-16,10000,M
73,"Mathenge, Charles",JR-3,Stephen F. Austin,29:34.18,Mt. SAC Relays,2015-04-16,10000,M
74,"Moussa, Ammar",JR-3,Colorado,29:34.28,Pac-12 Track & Field Championships,2015-05-15,10000,M
75,"Thomson, Jacob",FR-1,North Carolina St.,29:35.61,Raleigh Relays,2015-03-27,10000,M
76,"Germano, Philo",FR-1,Syracuse,29:35.75,Stanford Invitational,2015-04-03,10000,M
77,"Pons, Sam",SR-4,Princeton,29:35.78,Larry Ellis (College),2015-04-17,10000,M
78,"Wilson, James",SR-4,Kansas,29:35.99,Big 12 Outdoor Track & Field Championships,2015-05-15,10000,M
79,"Witchell, Warren",SR-4,Eastern Michigan,29:36.19,Raleigh Relays,2015-03-27,10000,M
80,"Garcia, Eddie",JR-3,Florida,29:36.26,Raleigh Relays,2015-03-27,10000,M
81,"Olson, Erik",SR-4,Stanford,29:36.75,Pac-12 Track & Field Championships,2015-05-15,10000,M
82,"Carruthers, Ben",SR-4,Michigan State,29:36.90,Raleigh Relays,2015-03-27,10000,M
83,"Baker, Luke",SR-4,Georgia,29:36.95,Mt. SAC Relays,2015-04-16,10000,M
84,"Stewart, Joseph",JR-3,Miami (Ohio),29:38.30,Mid-American Outdoor Track & Field Championships,2015-05-14,10000,M
85,"Andresson, Hylnur",FR-1,Eastern Michigan,29:38.42,Raleigh Relays,2015-03-27,10000,M
86,"Hoyos, Kevyn",JR-3,Syracuse,29:38.69,Virginia Challenge,2015-04-17,10000,M
87,"McDonald, Matt",SR-4,Princeton,29:38.76,Larry Ellis (College),2015-04-17,10000,M
88,"Weaverling, Chase",FR-1,Virginia,29:39.30,Virginia Challenge,2015-04-17,10000,M
89,"Jaworski, Griffin",SR-4,Auburn,29:39.61,Raleigh Relays,2015-03-27,10000,M
90,"Kibet, Ernest",SO-2,Louisville,29:40.19,ACC Outdoor Track & Field Championships,2015-05-14,10000,M
91,"Grandinali, Paddy",JR-3,High Point,29:40.93,Raleigh Relays,2015-03-27,10000,M
92,"Pearson, Morgan",JR-3,Colorado,29:41.84,Pac-12 Track & Field Championships,2015-05-15,10000,M
93,"Stalnaker, Lucas",SO-2,Navy,29:42.60,Larry Ellis (College),2015-04-17,10000,M
94,"Whelan, John",SO-2,Washington St.,29:43.41,Mt. SAC Relays,2015-04-16,10000,M
95,"Gardner, Spencer",SR-4,BYU,29:44.52,Mt. SAC Relays,2015-04-16,10000,M
96,"Austin , Brogan",SR-4,Drake,29:45.17,2015 Drake Relays presented by Hy-Vee,2015-04-22,10000,M
97,"Werley, Lane",JR-3,UCLA,29:45.34,Pac-12 Track & Field Championships,2015-05-15,10000,M
98,"Selby, Tristan",SR-4,Indiana State,29:45.58,Stanford Invitational,2015-04-03,10000,M
99,"Straneva, Max",SR-4,Syracuse,29:45.85,Virginia Challenge,2015-04-17,10000,M
100,"King, Brian",SR-4,Georgetown,29:46.66,Mt. SAC Relays,2015-04-16,10000,M
1,"Chelanga, Alfred",JR-3,Alabama,28:04.95,Stanford Invitational,2017-03-31,10000,M
2,"Scott, Marc",SR-4,Tulsa,28:07.97,Payton Jordan Invitational,2017-05-05,10000,M
3,"Peterson, Erik",SR-4,Butler,28:11.02,Stanford Invitational,2017-03-31,10000,M
4,"Mock, Jerrell",JR-3,Colorado St.,28:11.80,Stanford Invitational,2017-03-31,10000,M
5,"Kosgei, Antibahs",SR-4,Alabama,28:35.79,Stanford Invitational,2017-03-31,10000,M
6,"Kibichiy, Edwin",SR-4,Louisville,28:38.06,Raleigh Relays,2017-03-24,10000,M
7,"Choge, Jacob",FR-1,Mid. Tenn. State,28:42.31,Mt. SAC Relays,2017-04-13,10000,M
8,"Parsons, George",SR-4,North Carolina St.,28:43.74,Stanford Invitational,2017-03-31,10000,M
9,"Herriott, Zach",SR-4,Virginia,28:44.22,Raleigh Relays,2017-03-24,10000,M
10,"Young, Clayton",SO-2,BYU,28:45.36,Stanford Invitational,2017-03-31,10000,M
11,"Fischer, Grant",JR-3,Colorado St.,28:45.83,Stanford Invitational,2017-03-31,10000,M
12,"Cheserek, Edward",SR-4,Oregon,28:46.48,Stanford Invitational,2017-03-31,10000,M
13,"Short, Alex",SR-4,San Francisco,28:46.83,Stanford Invitational,2017-03-31,10000,M
14,"Thomson, Jacob",JR-3,Kentucky,28:47.55,Raleigh Relays,2017-03-24,10000,M
15,"Fischer, Reed",SR-4,Drake,28:47.86,Stanford Invitational,2017-03-31,10000,M
16,"Baxter, Matthew",SR-4,Northern Arizona,28:48.02,Stanford Invitational,2017-03-31,10000,M
17,"Brandt, Robert",FR-1,California,28:48.38,Stanford Invitational,2017-03-31,10000,M
18,"Guillorel, Arsne",JR-3,Samford,28:51.75,Stanford Invitational,2017-03-31,10000,M
19,"Ruiz, Clark",JR-3,Michigan State,28:52.46,Raleigh Relays,2017-03-24,10000,M
20,"Abdi, Hassan",JR-3,Oklahoma State,28:54.86,Stanford Invitational,2017-03-31,10000,M
21,"Kirui, Gilbert",SO-2,Iona,28:54.90,Stanford Invitational,2017-03-31,10000,M
22,"Reichow, Joel",SR-4,South Dakota St.,28:56.24,Stanford Invitational,2017-03-31,10000,M
23,"Kemboi, Amon",FR-1,Campbell,28:57.45,Raleigh Relays,2017-03-24,10000,M
24,"Terer, Amon",SR-4,Campbell,28:57.72,Mt. SAC Relays,2017-04-13,10000,M
25,"Linkletter, Rory",SO-2,BYU,28:58.74,Mt. SAC Relays,2017-04-13,10000,M
26,"Lautenslager, Craig",SR-4,UT-Arlington,29:00.59,Stanford Invitational,2017-03-31,10000,M
27,"Barus, Sylvester",JR-3,Oklahoma State,29:04.65,Stanford Invitational,2017-03-31,10000,M
28,"Schutte, Noah",SO-2,Portland,29:05.17,Stanford Invitational,2017-03-31,10000,M
29,"Harper, Jonathan",SR-4,BYU,29:05.50,Stanford Invitational,2017-03-31,10000,M
30,"Kirwa, Azaria",SO-2,Liberty,29:05.57,Raleigh Relays,2017-03-24,10000,M
31,"Demarest, Brent",SO-2,Virginia,29:07.78,Raleigh Relays,2017-03-24,10000,M
32,"Vaughn, Sid",SR-4,Georgia,29:08.11,Virginia Challenge,2017-04-21,10000,M
33,"Stalnaker, Lucas",SR-4,Navy,29:11.82,Virginia Challenge,2017-04-21,10000,M
34,"Derrick, Mark",SR-4,North Carolina,29:12.27,Raleigh Relays,2017-03-24,10000,M
35,"Glines, Cory",JR-3,Northern Arizona,29:13.14,Stanford Invitational,2017-03-31,10000,M
36,"Johnston, Andrew",JR-3,Air Force,29:13.21,Mt. SAC Relays,2017-04-13,10000,M
37,"Nobles, Tom",SO-2,Charlotte,29:13.35,Raleigh Relays,2017-03-24,10000,M
38,"Traynor, Luke",SR-4,Tulsa,29:15.44,Mt. SAC Relays,2017-04-13,10000,M
39,"Hinkle, Tanner",JR-3,Furman,29:15.99,Stanford Invitational,2017-03-31,10000,M
40,"Cook, Lachlan",FR-1,Virginia,29:18.20,Raleigh Relays,2017-03-24,10000,M
41,"Fink, Willy",SR-4,Eastern Michigan,29:18.55,Stanford Invitational,2017-03-31,10000,M
42,"Dillard, Alex",SR-4,Portland,29:19.42,Mt. SAC Relays,2017-04-13,10000,M
43,"Johnson, Brady",SR-4,Portland,29:19.87,Stanford Invitational,2017-03-31,10000,M
44,"Chemoiywo, Calvin",SR-4,Louisville,29:20.17,Raleigh Relays,2017-03-24,10000,M
45,"Brendel, Trent",JR-3,California,29:20.52,Pac-12 Championships,2017-05-13,10000,M
46,"Bennie, Colin",JR-3,Syracuse,29:20.56,Stanford Invitational,2017-03-31,10000,M
47,"Martinez, Danny",SR-4,Portland,29:20.88,Mt. SAC Relays,2017-04-13,10000,M
48,"Eller, Kyle",SR-4,Air Force,29:21.26,Mt. SAC Relays,2017-04-13,10000,M
49,"Anderson, Tanner",FR-1,Oregon,29:21.43,Pac-12 Championships,2017-05-13,10000,M
50,"Seufer, Peter",SO-2,Virginia Tech,29:21.49,ACC Outdoor Track & Field Championships,2017-05-12,10000,M
51,"Germano, Philo",JR-3,Syracuse,29:22.10,ACC Outdoor Track & Field Championships,2017-05-12,10000,M
52,"Williams, Michael",JR-3,Washington St.,29:22.87,Pac-12 Championships,2017-05-13,10000,M
53,"Levora, Sam",JR-3,Washington St.,29:22.90,Pac-12 Championships,2017-05-13,10000,M
54,"Armstrong, Hugh",SR-4,Providence,29:23.29,Stanford Invitational,2017-03-31,10000,M
55,"Lockley, Ollie",SR-4,Missouri,29:24.18,San Francisco State Distance Carnival,2017-03-31,10000,M
56,"Moskowitz, Elijah",SO-2,North Carolina St.,29:24.45,Raleigh Relays,2017-03-24,10000,M
57,"Brickell, Josh",JR-3,Furman,29:24.62,Raleigh Relays,2017-03-24,10000,M
58,"Burke, Colin",FR-1,UCLA,29:24.80,Pac-12 Championships,2017-05-13,10000,M
59,"Boyal, Swarnjit",JR-3,Cal Poly,29:25.07,Mt. SAC Relays,2017-04-13,10000,M
60,"Rutherford, Tait",SR-4,Colorado St.,29:25.70,San Francisco State Distance Carnival,2017-03-31,10000,M
61,"Monogue, Kevin",SO-2,Penn,29:25.96,Stanford Invitational,2017-03-31,10000,M
62,"Campbell, Patrick",SR-4,Bradley,29:26.07,Mt. SAC Relays,2017-04-13,10000,M
63,"Green, Jonathan",JR-3,Georgetown,29:26.18,Penn Relays,2017-04-27,10000,M
64,"Thompson, Conner",JR-3,Alabama,29:26.50,Mt. SAC Relays,2017-04-13,10000,M
65,"Schrobilgen, Malachy",SR-4,Wisconsin,29:27.48,Big Ten Outdoor Championships,2017-05-12,10000,M
66,"Ball, Tim",SR-4,Portland,29:27.78,Stanford Invitational,2017-03-31,10000,M
67,"Wright, Matthew",JR-3,Southern Utah,29:27.91,Mt. SAC Relays,2017-04-13,10000,M
68,"de Backer, Manuel",SO-2,Saint Louis,29:29.17,Raleigh Relays,2017-03-24,10000,M
69,"Weaverling, Chase",JR-3,Virginia,29:29.90,Raleigh Relays,2017-03-24,10000,M
70,"Melgares, Chris",JR-3,Kansas,29:30.07,San Francisco State Distance Carnival,2017-03-31,10000,M
71,"Pollard, Thomas",FR-1,Iowa State,29:30.77,Big 12 Outdoor Track & Field Championships,2017-05-12,10000,M
72,"Forsyth, Ryan",JR-3,Colorado,29:32.38,Pac-12 Championships,2017-05-13,10000,M
73,"Lara, Frank",JR-3,Furman,29:32.54,Raleigh Relays,2017-03-24,10000,M
74,"Gonzales, Ethan",SO-2,Colorado,29:33.47,Pac-12 Championships,2017-05-13,10000,M
75,"Gallagher, Wes",SR-4,Ole Miss,29:33.81,Stanford Invitational,2017-03-31,10000,M
76,"Jones, Nathan",JR-3,McNeese State,29:33.82,San Francisco State Distance Carnival,2017-03-31,10000,M
77,"Neuman, Travis",JR-3,Oregon,29:33.95,Stanford Invitational,2017-03-31,10000,M
78,"Roush, Ryan",SR-4,Youngstown St.,29:34.12,Bison Outdoor Classic,2017-04-14,10000,M
79,"Meyer, Keith",SR-4,SIU Edwardsville,29:34.93,Raleigh Relays,2017-03-24,10000,M
80,"Hoffert, Jake",FR-1,Bradley,29:35.06,Mt. SAC Relays,2017-04-13,10000,M
81,"Wells, Austin",SR-4,Texas A&M,29:35.93,Mt. SAC Relays,2017-04-13,10000,M
82,"Sweatt, Garrett",SR-4,Stanford,29:36.26,Pac-12 Championships,2017-05-13,10000,M
83,"Shearn, Brendan",SR-4,Penn,29:36.46,Stanford Invitational,2017-03-31,10000,M
84,"Kiprono, Reuben",SO-2,Portland,29:36.62,Mt. SAC Relays,2017-04-13,10000,M
85,"Burke, Sean",FR-1,Boston College,29:37.01,Stanford Invitational,2017-03-31,10000,M
86,"Stroede, Bryce",JR-3,Oakland,29:37.19,Raleigh Relays,2017-03-24,10000,M
87,"Crozier, Michael",JR-3,Georgetown,29:38.48,Penn Relays,2017-04-27,10000,M
88,"Pengelly, Sean",SR-4,Illinois,29:38.62,Mt. SAC Relays,2017-04-13,10000,M
89,"McGowan, Timothy",JR-3,Penn State,29:38.64,Big Ten Outdoor Championships,2017-05-12,10000,M
90,"Lynch, Jason",SR-4,Utah Valley,29:38.75,Mt. SAC Relays,2017-04-13,10000,M
91,"England, Bryce",JR-3,Saint Francis (Pa.),29:38.84,Bison Outdoor Classic,2017-04-14,10000,M
92,"McGuire, Wyatt",SO-2,Nebraska,29:39.14,Big Ten Outdoor Championships,2017-05-12,10000,M
93,"Diaz, Jonah",SR-4,UCLA,29:39.73,Pac-12 Championships,2017-05-13,10000,M
94,"Gonzalez, Juan",JR-3,Lipscomb,29:39.92,Raleigh Relays,2017-03-24,10000,M
95,"Fernandez, Bryan",JR-3,Oregon,29:39.95,Portland Twilight,2017-05-12,10000,M
96,"White, Drew",SR-4,Missouri,29:41.10,2017 Drake Relays presented by Hy-Vee,2017-04-26,10000,M
97,"Pearce, Henry",SR-4,Tulsa,29:41.12,Mt. SAC Relays,2017-04-13,10000,M
98,"Polerecky, Jack",JR-3,Loyola Marymount,29:43.22,Portland Twilight,2017-05-12,10000,M
99,"Capra, Trevor",JR-3,South Dakota St.,29:43.23,2017 Drake Relays presented by Hy-Vee,2017-04-26,10000,M
100,"Martin, Christian",JR-3,Colorado,29:43.43,Stanford Cardinal Classic,2017-04-21,10000,M
1,"Kipchirchir, Shadrack",SR-4,Oklahoma State,27:36.79,Payton Jordan Cardinal Invitational,2014-05-04,10000,M
2,"Kithuka, Kennedy",SR-4,Texas Tech,27:41.73,Payton Jordan Cardinal Invitational,2014-05-04,10000,M
3,"Witt, Jason",JR-3,BYU,28:36.64,Stanford Invitational,2014-04-04,10000,M
4,"Ward, Jared",SR-4,BYU,28:37.36,Stanford Invitational,2014-04-04,10000,M
5,"Rutherford, Ryan",JR-3,Illinois State,28:41.23,Stanford Invitational,2014-04-04,10000,M
6,"Perry, David",JR-3,Portland,28:42.35,Stanford Invitational,2014-04-04,10000,M
7,"Simbassa, Abbabiya",JR-3,Oklahoma,28:42.56,Stanford Invitational,2014-04-04,10000,M
8,"Fauble, Scott",JR-3,Portland,28:43.70,Stanford Invitational,2014-04-04,10000,M
9,"Nelson, Aaron",SO-2,Washington,28:44.65,Stanford Invitational,2014-04-04,10000,M
10,"Nelson, Jonathan",SO-2,BYU,28:44.72,Stanford Invitational,2014-04-04,10000,M
11,"Frias, Chris",SR-4,Cal Poly,28:45.60,Stanford Invitational,2014-04-04,10000,M
12,"Bendtsen, Chris",SR-4,Princeton,28:49.08,Stanford Invitational,2014-04-04,10000,M
13,"Bitchell, Adam",SR-4,New Mexico,28:50.43,Stanford Invitational,2014-04-04,10000,M
14,"McElroy, Matt",JR-3,Northern Arizona,28:51.55,Stanford Invitational,2014-04-04,10000,M
15,"Hrezi, Mohamed",SR-4,Iowa State,28:51.88,Stanford Invitational,2014-04-04,10000,M
16,"Cheserek, Edward",FR-1,Oregon,28:51.97,Stanford Invitational,2014-04-04,10000,M
17,"Stinson, Parker",SR-4,Oregon,28:51.98,Stanford Invitational,2014-04-04,10000,M
18,"Dunbar, Trevor",SR-4,Oregon,28:52.39,Stanford Invitational,2014-04-04,10000,M
19,"Thatcher, Tylor",SR-4,BYU,28:57.05,Stanford Invitational,2014-04-04,10000,M
20,"Udland, Tyler",SR-4,Princeton,28:57.25,Stanford Invitational,2014-04-04,10000,M
21,"Caldwell, Luke",SR-4,New Mexico,28:59.63,Payton Jordan Cardinal Invitational,2014-05-04,10000,M
22,"Rosa, Jim",JR-3,Stanford,29:00.13,Payton Jordan Cardinal Invitational,2014-05-04,10000,M
23,"Spisak, Jim",SR-4,Duquesne,29:02.09,Bison Outdoor Classic,2014-04-12,10000,M
24,"Zacharias, Patrick",JR-3,New Mexico,29:02.15,Stanford Invitational,2014-04-04,10000,M
25,"Erassa, Kirubel",JR-3,Oklahoma State,29:02.77,Stanford Invitational,2014-04-04,10000,M
26,"Gonzales, Gabe",SO-2,Arkansas,29:04.95,Stanford Invitational,2014-04-04,10000,M
27,"Connor, Reed",SR-4,Wisconsin,29:06.10,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
28,"Ahmed, Mohammed",SR-4,Wisconsin,29:06.60,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
29,"VanVoorhis, Michael",SR-4,Wisconsin,29:06.65,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
30,"Davidson, Sean",SR-4,Cal Poly,29:08.24,Big West Outdoor Track and Field Championship,2014-05-16,10000,M
31,"Esselink, Evan",JR-3,Indiana,29:08.52,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
32,"Gillespie, Matthew",SR-4,Iona,29:08.71,Mt. SAC Relays,2014-04-17,10000,M
33,"Kamyszek, Reed",JR-3,Syracuse,29:08.84,Stanford Invitational,2014-04-04,10000,M
34,"McClintock, Matt",SO-2,Purdue,29:09.57,Stanford Invitational,2014-04-04,10000,M
35,"Hehir, Martin",JR-3,Syracuse,29:10.12,ACC Outdoor Track & Field Championships,2014-04-17,10000,M
36,"Dooney, Kevin",SO-2,Yale,29:10.13,Stanford Invitational,2014-04-04,10000,M
37,"Mascari, John",SO-2,Indiana State,29:10.32,Mt. SAC Relays,2014-04-17,10000,M
38,"Lord, Brandon",JR-3,Georgia,29:10.87,Raleigh Relays (College/University),2014-03-28,10000,M
39,"Lewis, Kevin",JR-3,Iowa,29:11.04,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
40,"Colley, Andrew",SR-4,North Carolina St.,29:11.08,ACC Outdoor Track & Field Championships,2014-04-17,10000,M
41,"Enriquez, Chris",SO-2,Long Beach St.,29:12.46,Big West Outdoor Track and Field Championship,2014-05-16,10000,M
42,"Taneff, Blake",SO-2,Ohio State,29:12.59,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
43,"Rayyan, Morsi",JR-3,Michigan,29:12.94,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
44,"Topfer, Jannis",SR-4,Illinois,29:13.07,Mt. SAC Relays,2014-04-17,10000,M
45,"Visokay, Adam",FR-1,Virginia,29:14.50,Raleigh Relays (College/University),2014-03-28,10000,M
46,"Hardin, Josh",SR-4,Northern Arizona,29:15.51,Stanford Invitational,2014-04-04,10000,M
47,"Yarham, Glen",JR-3,Florida State,29:15.53,ACC Outdoor Track & Field Championships,2014-04-17,10000,M
48,"Beams, Mark",JR-3,Michigan,29:15.70,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
49,"Rosa, Joe",JR-3,Stanford,29:16.71,Pac-12 Outdoor Track and Field Championships,2014-05-17,10000,M
50,"Clements, Kieran",SO-2,Iona,29:17.22,Mt. SAC Relays,2014-04-17,10000,M
51,"Gohlke, Brian",JR-3,Oklahoma State,29:17.41,Stanford Invitational,2014-04-04,10000,M
52,"Pearson, Morgan",SO-2,Colorado,29:18.04@,Jerry Quiller Classic 2014,2014-03-21,10000,M
52,"Murphy, Pierce",SO-2,Colorado,29:18.04@,Jerry Quiller Classic 2014,2014-03-21,10000,M
54,"Connor, Benjamin",JR-3,Providence,29:18.62,Stanford Invitational,2014-04-04,10000,M
55,"Arroyo Yamin, Alejandro",SR-4,Princeton,29:19.08,Stanford Invitational,2014-04-04,10000,M
56,"Madera, Jose",JR-3,San Francisco,29:19.23,Stanford Invitational,2014-04-04,10000,M
57,"Goehler, Timo",JR-3,Portland,29:19.38,Stanford Invitational,2014-04-04,10000,M
58,"Mueller, Tyler",SR-4,Lehigh,29:19.76,Raleigh Relays (College/University),2014-03-28,10000,M
59,"Peterson, Erik",SO-2,Butler,29:20.48,Stanford Invitational,2014-04-04,10000,M
60,"Springer, Andrew",SR-4,Georgetown,29:21.67,Stanford Invitational,2014-04-04,10000,M
61,"Slater, James",SR-4,California,29:22.10,Stanford Invitational,2014-04-04,10000,M
62,"Pinales, Mark",JR-3,Texas,29:23.26,Stanford Invitational,2014-04-04,10000,M
63,"Awad, Thomas",SO-2,Penn,29:26.13,Ivy League Outdoor Track & Field Championships,2014-05-10,10000,M
64,"Bosshard, Joe",SR-4,Colorado,29:26.25,Pac-12 Outdoor Track and Field Championships,2014-05-17,10000,M
65,"Leakos, James",SR-4,Harvard,29:26.83,Ivy League Outdoor Track & Field Championships,2014-05-10,10000,M
66,"Atkinson, Brian",SR-4,Duke,29:27.85,Raleigh Relays (College/University),2014-03-28,10000,M
67,"Martinez, Danny",FR-1,Portland,29:28.21,Mt. SAC Relays,2014-04-17,10000,M
68,"Larsen, Andrew",SR-4,Minnesota,29:28.30,Mt. SAC Relays,2014-04-17,10000,M
69,"Howard, Jeff",SR-4,Boise State,29:28.78,Mt. SAC Relays,2014-04-17,10000,M
70,"Kibet, Ernest",FR-1,Louisville,29:29.05,Mt. SAC Relays,2014-04-17,10000,M
71,"Pappas, August",SO-2,Michigan,29:29.16,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
72,"Jewkes, Nate",SR-4,Southern Utah,29:30.44@,Big Sky Conference Outdoor Track & Field Championships,2014-05-14,10000,M
73,"Byrne, Tyler",JR-3,Louisville,29:30.62,Mt. SAC Relays,2014-04-17,10000,M
74,"Carruthers, Ben",JR-3,Michigan State,29:30.99,Raleigh Relays (College/University),2014-03-28,10000,M
75,"Hebert, Jordan",SR-4,Illinois,29:31.55,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
76,"Hunt, Craig",SR-4,Central Connecticut,29:31.87,Stanford Invitational,2014-04-04,10000,M
77,"McDonald, Charlie",SR-4,Portland,29:32.42,Stanford Invitational,2014-04-04,10000,M
78,"Elliott, David",SO-2,Boise State,29:33.51,Mt. SAC Relays,2014-04-17,10000,M
79,"Kebenei, Stanley",JR-3,Arkansas,29:33.58,Stanford Invitational,2014-04-04,10000,M
80,"Peloquin, Conner",JR-3,BYU,29:33.69,Stanford Invitational,2014-04-04,10000,M
81,"Olson, Erik",JR-3,Stanford,29:35.09,Pac-12 Outdoor Track and Field Championships,2014-05-17,10000,M
82,"Galvin, Chris",SR-4,Texas,29:35.52,Penn Relays,2014-04-24,10000,M
83,"Moussa, Ammar",SO-2,Colorado,29:35.67@,Jerry Quiller Classic 2014,2014-03-21,10000,M
84,"Boyle, Jack",FR-1,Columbia,29:35.83,Penn Relays,2014-04-24,10000,M
85,"Garcia, Eddie",SO-2,Florida,29:35.92,Raleigh Relays (College/University),2014-03-28,10000,M
86,"Arnold, Andy",SR-4,Ohio State,29:35.97,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
87,"Wilson, Alex",JR-3,Michigan State,29:36.17,Big Ten Outdoor Track & Field Championships,2014-05-16,10000,M
88,"Quinn, Shane",JR-3,Providence,29:36.24,Payton Jordan Cardinal Invitational,2014-05-04,10000,M
89,"Porter, Thomas",SR-4,Virginia,29:36.43,Raleigh Relays (College/University),2014-03-28,10000,M
90,"Degfae, Leoule",SR-4,Virginia Tech,29:36.76,ACC Outdoor Track & Field Championships,2014-04-17,10000,M
91,"Korolev, Maksim",SR-4,Harvard,29:36.96,Ivy League Outdoor Track & Field Championships,2014-05-10,10000,M
92,"Freriks, Tim",SR-4,Northern Arizona,29:37.09@,Big Sky Conference Outdoor Track & Field Championships,2014-05-14,10000,M
93,"Lennon, Dan",SO-2,Syracuse,29:37.16,ACC Outdoor Track & Field Championships,2014-04-17,10000,M
94,"Bragg, Isaiah",SR-4,Air Force,29:37.25,Mt. SAC Relays,2014-04-17,10000,M
95,"Baker, Luke",JR-3,Georgia,29:37.45,Raleigh Relays (College/University),2014-03-28,10000,M
96,"Graham, Thomas",FR-1,Stanford,29:37.49,Stanford Invitational,2014-04-04,10000,M
97,"Gruenewald, Thomas",SR-4,BYU,29:37.56,Mt. SAC Relays,2014-04-17,10000,M
98,"Hinkle, Tanner",FR-1,Furman,29:38.11,Raleigh Relays (College/University),2014-03-28,10000,M
99,"Guijarro, Bryan",SO-2,UC Santa Barbara,29:38.39,Mt. SAC Relays,2014-04-17,10000,M
100,"Sienko, Jake",SR-4,Columbia,29:38.94,Mt. SAC Relays,2014-04-17,10000,M
1,"Day, Tyler",SO-2,Northern Arizona,28:04.44,Payton Jordan Invitational,2018-05-03,10000,M
2,"McMillan, Connor",JR-3,BYU,28:09.55,Payton Jordan Invitational,2018-05-03,10000,M
3,"Baxter, Matthew",SR-4,Northern Arizona,28:10.05,Payton Jordan Invitational,2018-05-03,10000,M
4,"Kiprop, Vincent",JR-3,Alabama,28:19.07,Stanford Invitational,2018-03-30,10000,M
5,"Kigen, Gilbert",JR-3,Alabama,28:27.31,Stanford Invitational,2018-03-30,10000,M
6,"Young, Clayton",JR-3,BYU,28:27.48,Stanford Invitational,2018-03-30,10000,M
7,"Chelanga, Alfred",JR-3,Alabama,28:32.66,Stanford Invitational,2018-03-30,10000,M
8,"Schutte, Noah",JR-3,Portland,28:34.51,Stanford Invitational,2018-03-30,10000,M
9,"Green, Jonathan",SR-4,Georgetown,28:36.44,Payton Jordan Invitational,2018-05-03,10000,M
10,"Bennie, Colin",SR-4,Syracuse,28:37.04,Stanford Invitational,2018-03-30,10000,M
11,"Linkletter, Rory",JR-3,BYU,28:43.51,Payton Jordan Invitational,2018-05-03,10000,M
12,"Mock, Jerrell",SR-4,Colorado St.,28:46.86,Stanford Invitational,2018-03-30,10000,M
13,"Kipkoech, Lawrence",JR-3,Campbell,28:48.26,Raleigh Relays,2018-03-30,10000,M
14,"Fischer, Grant",SR-4,Colorado St.,28:54.19,Stanford Invitational,2018-03-30,10000,M
15,"Kemboi, Amon",SO-2,Campbell,28:55.46,Raleigh Relays,2018-03-30,10000,M
16,"Roudolff-Levisse, Emmanuel",SO-2,Portland,28:55.50,Stanford Invitational,2018-03-30,10000,M
17,"Johnston, Andrew",SR-4,Air Force,28:56.60,Stanford Invitational,2018-03-30,10000,M
18,"Mantz, Conner",FR-1,BYU,28:57.83,Stanford Invitational,2018-03-30,10000,M
19,"Guillorel, Arsne",SR-4,Samford,29:00.69,Virginia Challenge,2018-04-20,10000,M
20,"Maggard, Dillon",SR-4,Utah State,29:01.00,Stanford Invitational,2018-03-30,10000,M
21,"Brandt, Robert",JR-3,UCLA,29:02.14,Jim Bush / Bob Larsen Invitational,2018-03-31,10000,M
22,"Boyal, Swarnjit",SR-4,Cal Poly,29:05.54,Stanford Invitational,2018-03-30,10000,M
23,"Anderson, Tanner",SO-2,Oregon,29:07.39,Stanford Invitational,2018-03-30,10000,M
24,"Solomon, Nahom",SR-4,Georgia Tech,29:07.98,Mt. SAC Relays,2018-04-19,10000,M
25,"Preisner, Benjamin",JR-3,Tulsa,29:08.17,Stanford Invitational,2018-03-30,10000,M
26,"Dalquist, Austen",JR-3,Arkansas,29:08.60,Stanford Invitational,2018-03-30,10000,M
27,"Haller, Miler",JR-3,Boise State,29:08.90,Stanford Invitational,2018-03-30,10000,M
28,"Rotich, Emmanuel",JR-3,Tulane,29:09.24,Jim Bush / Bob Larsen Invitational,2018-03-31,10000,M
29,"Tate, Mike",SR-4,Southern Utah,29:09.36,Mt. SAC Relays,2018-04-19,10000,M
30,"Neuman, Travis",SR-4,Oregon,29:09.59,Stanford Invitational,2018-03-30,10000,M
31,"Rowe, Jack",JR-3,San Francisco,29:10.33,Stanford Invitational,2018-03-30,10000,M
32,"Thomson, Jacob",SR-4,Kentucky,29:10.55,Raleigh Relays,2018-03-30,10000,M
33,"Wharton, Sam",SR-4,Stanford,29:11.33,Stanford Invitational,2018-03-30,10000,M
