,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
62,"Uruburu, Nick",SO-2,Florida,46.66,UF Tom Jones Memorial,2015-04-24,400,M
63,"Gray, Brent",SO-2,Akron,46.68,Mt. SAC Relays,2015-04-16,400,M
63,"Hall, Josh",FR-1,Louisville,46.68,ACC Outdoor Track & Field Championships,2015-05-14,400,M
65,"Anumnu, Carlton",SO-2,Texas,46.71,Michael Johnson Classic,2015-04-18,400,M
66,"Johnson, Anthony",JR-3,Texas State,46.73,Bobcat Classic,2015-04-25,400,M
67,"Tomlinson, Jason",JR-3,Albany,46.75,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,400,M
68,"Branch, Drew",SR-4,Georgia,46.78,Georgia Relays,2015-03-20,400,M
69,"Glastetter, Kevin",SR-4,Loyola (Ill.),46.79,Mt. SAC Relays,2015-04-16,400,M
70,"Olivier, McDaniel",SR-4,Florida A&M,46.81,MEAC Outdoor T&F Championships,2015-04-30,400,M
71,"Thieleke, Korey",SR-4,Portland,46.82,2015 Beach Invitational,2015-04-17,400,M
72,"Tobin, Matthew",SO-2,Kent State,46.83,Tennessee Relays,2015-04-09,400,M
73,"McBride, Elroy",JR-3,Texas Tech,46.84@,Texas Tech Red Raider Open,2015-04-30,400,M
73,"Herrera, Joe",FR-1,UCLA,46.84,UCLA vs. USC,2015-05-03,400,M
75,"Griffith, Jermaine",SO-2,Rutgers,46.85,Big Ten Outdoor Track & Field Championships,2015-05-15,400,M
75,"Gary, Richard",JR-3,Baylor,46.85,Big 12 Outdoor Track & Field Championships,2015-05-15,400,M
77,"Perez-Rogers, Michael",SO-2,Long Beach St.,46.87,UCLA vs. WSU vs. Long Beach,2015-03-24,400,M
77,"Parker, Justin",FR-1,UC Riverside,46.87,CSUN Challenge,2015-05-02,400,M
79,"Johnson, Tamarick",JR-3,Jackson State,46.88,2015 SWAC Outdoor Championship,2015-04-24,400,M
79,"Jeter, Jarad",SR-4,South Carolina St.,46.88,MEAC Outdoor T&F Championships,2015-04-30,400,M
79,"Ways, Eric",FR-1,Notre Dame,46.88,ACC Outdoor Track & Field Championships,2015-05-14,400,M
82,"Amonu, Chinedu",SO-2,Connecticut,46.89,The American Outdoor Track & Field Championships,2015-05-14,400,M
82,"Adams, Sean",SR-4,BYU,46.89@,2015 BYU Cougar Invitational,2015-05-13,400,M
84,"Gordon, Joshua",JR-3,Cal St. Fullerton,46.90,2015 Big West Championships,2015-05-15,400,M
84,"Johnson, Marquis",JR-3,Wis.-Milwaukee,46.90,NCC Gregory Final Qualifier,2015-05-14,400,M
84,"Eichler, Blake",JR-3,Arizona,46.90,2015 Jim Click Shootout,2015-04-11,400,M
84,"Davis, Dwight",JR-3,South Florida,46.90,The American Outdoor Track & Field Championships,2015-05-14,400,M
84,"Lagerberg, David",JR-3,Boston U.,46.90,Patriot League Outdoor Track & Field Championships,2015-05-01,400,M
89,"Morgan, Derrick",SR-4,Indiana,46.92,Big Ten Outdoor Track & Field Championships,2015-05-15,400,M
90,"Delauze, Henri",FR-1,Miami,46.93,ACC Outdoor Track & Field Championships,2015-05-14,400,M
91,"Bermudez, Ryan",SO-2,South Carolina,46.97,Bill Carson Invitational,2015-04-10,400,M
92,"Harding, Dajuan",FR-1,N. Carolina A&T,46.99,MEAC Outdoor T&F Championships,2015-04-30,400,M
92,"Mitchell, A-Shawni",SR-4,UTEP,46.99@,Conference USA Outdoor Track & Field Championships,2015-05-14,400,M
92,"Keys, Antoine",JR-3,Louisville,46.99,Louisville Twilight,2015-05-08,400,M
95,"Benjamin, Lloyd",JR-3,Southern,47.00,2015 SWAC Outdoor Championship,2015-04-24,400,M
96,"Brown, Andrew",SO-2,Washington,47.01,Pac-12 Track & Field Championships,2015-05-15,400,M
96,"Roberson, Joel",SO-2,Morgan State,47.01,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,400,M
98,"Janise, Eric",SO-2,Arkansas,47.03,Arkansas Twilight,2015-05-01,400,M
98,"Hass, Alexander",SR-4,Coastal Carolina,47.03,Bill Carson Invitational,2015-04-10,400,M
100,"Wesley, Alex",FR-1,Northern Colorado,47.04,Big Sky Conference Outdoor Track & Field Championships,2015-05-13,400,M
1,"Allen, Nathon",SO-2,Auburn,44.28,SEC Outdoor Track and Field Championships,2018-05-11,400,M
2,"Strother, Nathan",SR-4,Tennessee,44.34,SEC Outdoor Track and Field Championships,2018-05-11,400,M
3,"Norman, Michael",SO-2,USC,44.40,2018 Pac-12 Track & Field Championships,2018-05-12,400,M
4,"London, Wil",JR-3,Baylor,44.73,Michael Johnson Invitational,2018-04-21,400,M
5,"Benjamin, Rai",JR-3,USC,44.74,Mt. SAC Relays,2018-04-19,400,M
6,"Zapata, Alejandro",JR-3,Liberty,44.86,Big South Conference Outdoor Track and Field Championships,2018-05-09,400,M
7,"Montgomery, Kahmari",JR-3,Houston,44.91,Mt. SAC Relays,2018-04-19,400,M
8,"Harris, Mar'yea",JR-3,Iowa,44.98,Big Ten Championships,2018-05-11,400,M
9,"Mokaleng, Derrick",SO-2,TCU,45.02,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
10,"St Hillaire, Dwight",FR-1,Kentucky,45.05,SEC Outdoor Track and Field Championships,2018-05-11,400,M
11,"Bloomfield, Akeem",SO-2,Auburn,45.06,SEC Outdoor Track and Field Championships,2018-05-11,400,M
12,"Richard, Tyrell",JR-3,South Carolina St.,45.21,MEAC Outdoor Track & Field Championships,2018-05-03,400,M
13,"Dixon, Devin",SO-2,Texas A&M,45.22,Michael Johnson Invitational,2018-04-21,400,M
14,"Guevara, Asa",SR-4,UTEP,45.26,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,M
15,"Solomon, Steven",SR-4,Duke,45.50,ACC Outdoor Championships,2018-05-10,400,M
16,"Saruni, Michael",SO-2,UTEP,45.53@,Don Kirby Tailwind Open,2018-04-07,400,M
17,"Burgess, Taj",FR-1,Rutgers,45.60,Big Ten Championships,2018-05-11,400,M
18,"Sawyers, Chantz",FR-1,Florida,45.62,SEC Outdoor Track and Field Championships,2018-05-11,400,M
19,"Stewart, Trevor",FR-1,N. Carolina A&T,45.63,MEAC Outdoor Track & Field Championships,2018-05-03,400,M
20,"Fields III, Howard",FR-1,Baylor,45.66,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
21,"Allison, Champion",FR-1,Alabama,45.71,SEC Outdoor Track and Field Championships,2018-05-11,400,M
21,"Deadmon, Bryce",SO-2,Texas A&M,45.71,SEC Outdoor Track and Field Championships,2018-05-11,400,M
23,"Fasasi, Kunle",JR-3,Florida,45.83,Florida Relays,2018-03-29,400,M
24,"Igbokwe, Obi",JR-3,Arkansas,45.86,SEC Outdoor Track and Field Championships,2018-05-11,400,M
25,"Morgan Jr, Ricky",SR-4,USC,45.87,UCLA vs. USC Dual,2018-04-29,400,M
25,"Gates, Kymari",JR-3,Western Kentucky,45.87,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,M
27,"Webb, Jonathan",SO-2,Minnesota,45.88,Big Ten Championships,2018-05-11,400,M
28,"Koss, Tyler",SR-4,Air Force,45.91@,NoCo Challenge,2018-04-14,400,M
29,"Harris, Micaiah",FR-1,Texas,45.92,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
30,"Williams, Jordan",SO-2,Bethune-Cookman,45.95,MEAC Outdoor Track & Field Championships,2018-05-03,400,M
30,"Hazel, Warren",SR-4,Southern Illinois,45.95,2018 MVC Outdoor Track & Field Championships,2018-05-11,400,M
32,"Lamb, Cordell",SR-4,Clemson,46.05,ACC Outdoor Championships,2018-05-10,400,M
33,"Harris, Amir",FR-1,Troy,46.10,Sun Belt Outdoor Track and Field Championships,2018-05-11,400,M
34,"Williams, Maj",FR-1,Arizona,46.14,40th Annual Aztec Invitational,2018-03-24,400,M
35,"Henry, Ivan",JR-3,Kansas,46.15,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
35,"Barnes, Trequan",FR-1,Norfolk State,46.15,Virginia Grand Prix,2018-04-28,400,M
37,"Frye, DeJuan",JR-3,Iowa,46.17,Big Ten Championships,2018-05-11,400,M
38,"Vedel, Benjamin",FR-1,Florida,46.20,Florida Relays,2018-03-29,400,M
39,"Sheriff, Va-Sheku",JR-3,UTSA,46.21,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,M
40,"Wesley, Alex",JR-3,Northern Colorado,46.22,Big Sky Outdoor Track & Field Championships,2018-05-08,400,M
41,"Rose, Richard",JR-3,Texas A&M,46.28,Michael Johnson Invitational,2018-04-21,400,M
42,"Dickson, Caleb",JR-3,Baylor,46.30,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
42,"Williams, Avery",SO-2,Abilene Christian,46.30,Southland Conference Outdoor Track & Field Championships,2018-05-04,400,M
44,"Shirley, Alfred",FR-1,Virginia,46.34,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,400,M
45,"Alexandre, Oliver",JR-3,Western Kentucky,46.35,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,M
45,"Waters, Juston",SR-4,Miss State,46.35,SEC Outdoor Track and Field Championships,2018-05-11,400,M
47,"Devonish, Anderson",SR-4,Illinois State,46.38,39th Sun Angel Classic,2018-04-05,400,M
48,"Johnson, Kyree",FR-1,Texas A&M,46.39,Michael Johnson Invitational,2018-04-21,400,M
49,"Hamilton, Justin",JR-3,N. Carolina A&T,46.42,MEAC Outdoor Track & Field Championships,2018-05-03,400,M
50,"Hayes, Jared",FR-1,Troy,46.43,Sun Belt Outdoor Track and Field Championships,2018-05-11,400,M
51,"Stone, Cameron",JR-3,Oregon,46.44,2018 Pac-12 Track & Field Championships,2018-05-12,400,M
52,"Washington, Zakee",SO-2,Arizona,46.45,40th Annual Aztec Invitational,2018-03-24,400,M
52,"Pasley, Jarred",SR-4,Memphis,46.45,Memphis Tiger Invitational,2018-04-27,400,M
54,"Thomas, Brian",SR-4,UC Davis,46.47,2018 Big West Championships,2018-05-11,400,M
54,"Brownlow, Blaze",SO-2,Abilene Christian,46.47,Southland Conference Outdoor Track & Field Championships,2018-05-04,400,M
56,"Cole, Isaiah",SO-2,Kansas,46.48,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
57,"Mosby, Correion",JR-3,LSU,46.50,LSU Battle on the Bayou,2018-04-07,400,M
58,"Salcido, Carlos",JR-3,New Mexico,46.53,Bryan Clay Invitational,2018-04-19,400,M
59,"Dula, Ky-Mani",SO-2,Charlotte,46.54,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,M
60,"Palmer, Isaiah",FR-1,North Carolina,46.55,ACC Outdoor Championships,2018-05-10,400,M
60,"Jean, Ben",SO-2,Georgia Tech,46.55,Yellow Jacket Invitational,2018-03-16,400,M
62,"Emilien, Orwin",JR-3,Oregon,46.59,2018 Pac-12 Track & Field Championships,2018-05-12,400,M
62,"Pietsch, Daniel",JR-3,Georgia Tech,46.59,Yellow Jacket Invitational,2018-03-16,400,M
62,"Kibet, Raymond",SO-2,Tulane,46.59,Houston Alumni Invitational,2018-04-07,400,M
62,"Polley, William",SR-4,Prairie View,46.59,SWAC Outdoor Track and Field Championship,2018-05-04,400,M
66,"Ogwo, Emmanuel",SO-2,TCU,46.62,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
66,"Lamont, Dakota",SR-4,Western Carolina,46.62,Catamount Classic,2018-04-13,400,M
68,"Jordan, Carl",SO-2,Prairie View,46.63,SWAC Outdoor Track and Field Championship,2018-05-04,400,M
69,"Hofacker, Collin",SO-2,Iowa,46.64,Big Ten Championships,2018-05-11,400,M
69,"Herrera, Joe",SR-4,UCLA,46.64,UCLA vs. USC Dual,2018-04-29,400,M
71,"Warren, Lincoln",JR-3,Texas State,46.66,Sun Belt Outdoor Track and Field Championships,2018-05-11,400,M
72,"Davis, Laval",JR-3,Mississippi Valley,46.67,SWAC Outdoor Track and Field Championship,2018-05-04,400,M
73,"Ceneus, Randall",JR-3,Auburn,46.68,2018 Jim Click Shootout,2018-04-07,400,M
74,"Seastrunk, David",JR-3,UT-Arlington,46.69,Sun Belt Outdoor Track and Field Championships,2018-05-11,400,M
75,"Wellenstein, Jack",JR-3,Minnesota,46.71,Big Ten Championships,2018-05-11,400,M
76,"Brown Jr., Terry",JR-3,Texas,46.72,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
77,"Kerley, Mylik",SR-4,Texas A&M,46.75,SEC Outdoor Track and Field Championships,2018-05-11,400,M
78,"Lawson, Daniel",SR-4,Central Arkansas,46.77,Southland Conference Outdoor Track & Field Championships,2018-05-04,400,M
78,"Moore, Jonathan",SR-4,Bethune-Cookman,46.77,MEAC Outdoor Track & Field Championships,2018-05-03,400,M
80,"Mathis, Tyreek",SO-2,Texas Tech,46.78,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,M
80,"Williams, Jared",FR-1,Abilene Christian,46.78,ACU Oliver Jackson Twilight 2018,2018-04-26,400,M
82,"Birden, Darius",SR-4,Texas Southern,46.80,SWAC Outdoor Track and Field Championship,2018-05-04,400,M
82,"Pouncy, Eric",JR-3,Sam Houston St.,46.80,Southland Conference Outdoor Track & Field Championships,2018-05-04,400,M
84,"York-Mouton, Daniel",SR-4,Long Beach St.,46.82,2018 Big West Championships,2018-05-11,400,M
84,"Beram, Trenten",SR-4,Connecticut,46.82,The American Outdoor Track & Field Championships,2018-05-11,400,M
84,"Thornhill, Chase",FR-1,Gardner-Webb,46.82,Big South Conference Outdoor Track and Field Championships,2018-05-09,400,M
87,"Jeff, Andre",FR-1,Ohio State,46.85,USC Power 5 Challenge,2018-03-23,400,M
87,"Haight, Joe",JR-3,Illinois,46.85,2018 Jim Click Shootout,2018-04-07,400,M
89,"Hill, Nigel",SR-4,Rhode Island,46.86,Holy Cross Men's Meet,2018-04-24,400,M
90,"Stephen, Jamarco",SR-4,Arkansas,46.87,Arkansas Twilight,2018-05-04,400,M
91,"Montgomery, Ben",SR-4,Illinois State,46.89,2018 MVC Outdoor Track & Field Championships,2018-05-11,400,M
92,"Allanarem, Isaac",SR-4,Grand Canyon,46.90,40th Annual Aztec Invitational,2018-03-24,400,M
92,"Dennison, Jaymes",SR-4,Iowa State,46.90,2018 Cardinal Classic,2018-04-20,400,M
94,"Champlin, Ryan",SO-2,Memphis,46.91,Mississippi State Bulldog Relays,2018-03-23,400,M
95,"Jones-Roundtree, Ade",FR-1,Pittsburgh,46.93,ACC Outdoor Championships,2018-05-10,400,M
95,"Briggs, Kemonie",JR-3,Long Beach St.,46.93,2018 Big West Championships,2018-05-11,400,M
95,"Harding, Dajuan",SR-4,N. Carolina A&T,46.93,Florida Relays,2018-03-29,400,M
98,"Burke, Asa",SO-2,Ohio State,46.94,Big Ten Championships,2018-05-11,400,M
98,"Bramwell, Drelan",SR-4,Ohio State,46.94,Big Ten Championships,2018-05-11,400,M
98,"Durham, Jahquez",SO-2,Liberty,46.94,Big South Conference Outdoor Track and Field Championships,2018-05-09,400,M
1,"Kerley, Fred",JR-3,Texas A&M,45.10,37th Annual Sun Angel Classic,2016-04-08,400,M
2,"Montgomery, Kahmari",FR-1,Missouri,45.13,SEC Championships,2016-05-12,400,M
3,"Cherry, Michael",JR-3,LSU,45.17,LSU Alumni Gold,2016-04-23,400,M
3,"Hall, Arman",SR-4,Florida,45.17,UF Tom Jones Memorial,2016-04-22,400,M
5,"Brown, Izaiah",FR-1,Rutgers,45.27,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
6,"London, Wil",FR-1,Baylor,45.28,Michael Johnson Classic,2016-04-23,400,M
7,"Collins, Kyle",JR-3,Texas Tech,45.33,Michael Johnson Classic,2016-04-23,400,M
8,"Dunkley, Fitzroy",SR-4,LSU,45.34,SEC Championships,2016-05-12,400,M
9,"Fasasi, Kunle",FR-1,Florida,45.43,Florida Relays,2016-03-31,400,M
10,"Bailey Jr., Aldrich",JR-3,Texas,45.50,Big 12 Outdoor Track & Field Championships,2016-05-13,400,M
11,"Rush, Cody",SR-4,Nebraska,45.52,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
12,"Morgan Jr, Ricky",SO-2,USC,45.54,Power Conference Cardinal & Gold,2016-03-25,400,M
13,"Glass, Najee",SR-4,Florida,45.59,UF Tom Jones Memorial,2016-04-22,400,M
14,"Strother, Nathan",SO-2,Tennessee,45.61,SEC Championships,2016-05-12,400,M
15,"Roberson, Joel",JR-3,Morgan State,45.66,MEAC Outdoor Track & Field Championships,2016-05-05,400,M
16,"Page, Champ",SR-4,Ohio State,45.74,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
17,"Larry, Alfred",SR-4,Miss State,45.75,SEC Championships,2016-05-12,400,M
18,"Harris, Mar'yea",FR-1,Iowa,45.76,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
18,"Griffith, Jermaine",JR-3,Rutgers,45.76,Georgia Tech Invitational,2016-04-22,400,M
20,"Freeman, Maurice",JR-3,Georgia,45.77,Georgia Tech Yellow Jacket Invitational,2016-03-25,400,M
21,"Parks, Nicholas",SR-4,Purdue,45.80,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
22,"Rogers, Elbert",SR-4,Southern Miss.,45.81,Conference USA Championship,2016-05-12,400,M
23,"Dasor, Emmanuel",SR-4,Western Kentucky,45.82,Conference USA Championship,2016-05-12,400,M
24,"Ways, Ceo",JR-3,North Carolina,45.86,ACC Championships,2016-05-13,400,M
25,"Grayson, Cyril",SR-4,LSU,45.91,LSU Invitational,2016-04-30,400,M
26,"White, Jesse",SR-4,BYU,45.92,37th Annual Sun Angel Classic,2016-04-08,400,M
27,"Chambers, Marcus",JR-3,Oregon,45.94,Pac-12 Outdoor Track & Field Championships,2016-05-14,400,M
28,"Rodney, Brendon",SR-4,LIU Brooklyn,45.96,Florida Relays,2016-03-31,400,M
29,"Tate, Chris",SR-4,Pittsburgh,45.99,ACC Championships,2016-05-13,400,M
30,"Brooks, Jimmy",JR-3,Cincinnati,46.04,The American Outdoor Track & Field Championships,2016-05-12,400,M
30,"Amonu, Chinedu",JR-3,Connecticut,46.04,The American Outdoor Track & Field Championships,2016-05-12,400,M
32,"Bilderback, Zack",SR-4,Texas,46.05,LSU Alumni Gold,2016-04-23,400,M
33,"Coles, Steve",SR-4,Norfolk State,46.08,MEAC Outdoor Track & Field Championships,2016-05-05,400,M
34,"Green, Jeffrey",SO-2,Clemson,46.12,Georgia Tech Yellow Jacket Invitational,2016-03-25,400,M
35,"Harding, Dajuan",SO-2,N. Carolina A&T,46.14,MEAC Outdoor Track & Field Championships,2016-05-05,400,M
36,"Gray, Nick",FR-1,Ohio State,46.16,Power Conference Cardinal & Gold,2016-03-25,400,M
37,"Livingston, Strymar",JR-3,Kansas,46.17,Kansas Relays,2016-04-20,400,M
38,"Caddick, George",JR-3,Baylor,46.18,Big 12 Outdoor Track & Field Championships,2016-05-13,400,M
38,"Hazel, Warren",FR-1,Southern Illinois,46.18,2016 MVC Outdoor Track and Field Championships,2016-05-13,400,M
40,"Cheeks, Michael",JR-3,Clemson,46.19,ACC Championships,2016-05-13,400,M
41,"Bruton, Lamar",JR-3,LSU,46.28,LSU Alumni Gold,2016-04-23,400,M
42,"Devonish, Anderson",JR-3,Illinois State,46.32,37th Annual Sun Angel Classic,2016-04-08,400,M
43,"Ceneus, Randall",FR-1,Auburn,46.35,SEC Championships,2016-05-12,400,M
44,"Richards III, Joseph",SR-4,Texas Tech,46.38,Big 12 Outdoor Track & Field Championships,2016-05-13,400,M
45,"Wesley, Alex",SO-2,Northern Colorado,46.39@,Big Sky Outdoor Track & Field Championships,2016-05-11,400,M
46,"Kerley, My'Lik",SO-2,Stephen F. Austin,46.40,Michael Johnson Classic,2016-04-23,400,M
47,"Frye, DeJuan",FR-1,Iowa,46.41,Texas Invitational,2016-04-16,400,M
48,"Delauze, Henri",SO-2,Miami,46.43,ACC Championships,2016-05-13,400,M
49,"Anumnu, Carlton",JR-3,Texas,46.45,Texas Invitational,2016-04-16,400,M
49,"Cogdell, Ari",FR-1,Tennessee,46.45,Florida Relays,2016-03-31,400,M
51,"Moore, Jonathan",SO-2,Bethune-Cookman,46.48,Miami Hurricane Twilight Invitational,2016-03-25,400,M
52,"McTear, Jamael",SR-4,Grambling,46.50,2016 SWAC Outdoor Championship,2016-05-06,400,M
53,"Peabody, Alec",SR-4,St. Joseph's (Pa.),46.51,Atlantic 10 Championships,2016-05-07,400,M
53,"Hickey, Deon",JR-3,Texas A&M,46.51,Baldy Castillo Invitational,2016-03-18,400,M
53,"Davis, Dwight",SR-4,South Florida,46.51,The American Outdoor Track & Field Championships,2016-05-12,400,M
56,"Boully, AJ",SO-2,Utah State,46.54@,Weber State Twilight Meet 2016,2016-05-04,400,M
57,"Brown, Tyler",JR-3,Eastern Michigan,46.55,Mid-American Conference Championship,2016-05-12,400,M
57,"Mitchell-Blake, Nethaneel",JR-3,LSU,46.55,Miami Hurricane Twilight Invitational,2016-03-25,400,M
59,"Montgomery, Ben",SO-2,Illinois State,46.56,2016 MVC Outdoor Track and Field Championships,2016-05-13,400,M
59,"Bluth, Parker",SR-4,Utah State,46.56,Rafer Johnson-Jackie Joyner Kersee Invitational,2016-04-09,400,M
61,"Graham, Jr, Hugh",SR-4,Florida,46.57,UF Tom Jones Memorial,2016-04-22,400,M
62,"Washington, Joshua",SR-4,TCU,46.58,Jim Click Shootout,2016-04-09,400,M
63,"Henry, Ivan",FR-1,Kansas,46.59,Rock Chalk Classic,2016-04-30,400,M
64,"Ayesu-Attah, Ben",SR-4,Idaho,46.60,Bryan Clay Invitational,2016-04-14,400,M
65,"Parish, Miles",JR-3,Arizona,46.61,Pac-12 vs Big 10 Invitational,2016-03-25,400,M
65,"Hicks, D'Khari",JR-3,Oral Roberts,46.61,Oklahoma John Jacobs Invitational,2016-04-22,400,M
67,"Wellenstein, Jack",FR-1,Minnesota,46.62,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
67,"Lipsey, Javonte",SR-4,North Carolina,46.62,ACC Championships,2016-05-13,400,M
69,"Igbokwe, Obi",SO-2,Arkansas,46.65,LSU Invitational,2016-04-30,400,M
70,"Hamilton, Justin",FR-1,N. Carolina A&T,46.66,MEAC Outdoor Track & Field Championships,2016-05-05,400,M
71,"Walker, Shaquille",JR-3,BYU,46.67,Stanford Invitational,2016-04-01,400,M
71,"Alexandre, Oliver",FR-1,Nebraska,46.67,Texas Invitational,2016-04-16,400,M
71,"Gipson, Levi",SR-4,Nebraska,46.67,Pac-12 vs Big 10 Invitational,2016-03-25,400,M
74,"Porter, Demarcus",SO-2,Texas State,46.68,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,400,M
74,"Clemes, Zyaire",FR-1,USC,46.68,Trojan Invitational,2016-03-18,400,M
76,"Daniels, Tre",SO-2,Kansas,46.70,2016 Ward Haylett Invitational,2016-05-07,400,M
76,"Janise, Eric",JR-3,Arkansas,46.70,John McDonnell Invitational,2016-04-22,400,M
78,"Age, Eric",FR-1,Texas A&M,46.72,LSU Invitational,2016-04-30,400,M
79,"Martin, Brady",FR-1,Utah State,46.77@,2016 BYU Robison Invitational,2016-04-21,400,M
79,"Glover, Reggie",JR-3,Georgia,46.77,Georgia Invitational,2016-04-30,400,M
81,"Waters, Juston",SO-2,Miss State,46.79,Florida State Relays,2016-03-25,400,M
81,"Pasley, Jarred",SO-2,SE Missouri,46.79,Ohio Valley Conference Championship,2016-05-13,400,M
83,"Dickson, Caleb",FR-1,Baylor,46.81,2016 Baylor Invitational,2016-04-09,400,M
84,"Lamb, Cordell",SO-2,Clemson,46.82,ACC Championships,2016-05-13,400,M
84,"Ndlovu, Reinhard",JR-3,Oral Roberts,46.82@,Texas Tech Open,2016-03-24,400,M
84,"Sears, Ventavius",JR-3,Western Kentucky,46.82,Conference USA Championship,2016-05-12,400,M
87,"Yardley, Tyrell",SR-4,BYU,46.83@,2016 BYU Cougar Invitational,2016-05-12,400,M
88,"Bolden, Tamarack",SO-2,East Carolina,46.84,The American Outdoor Track & Field Championships,2016-05-12,400,M
89,"McLaren, Shawndail",FR-1,Purdue,46.85,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400,M
90,"Jones, Taariq",SR-4,Albany,46.86,UCONN Northeast Challenge,2016-04-16,400,M
91,"Jenkins, Raytez",SO-2,Georgia,46.87,Georgia Tech Yellow Jacket Invitational,2016-03-25,400,M
92,"Tate, Andrew",SR-4,UL-Monroe,46.88,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,400,M
93,"Warren, Lincoln",FR-1,Texas State,46.91,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,400,M
93,"Joe, Jonathon",SO-2,Stephen F. Austin,46.91,Southland Conference Outdoor Track & Field Championships,2016-05-06,400,M
95,"Rose, Richard",FR-1,Texas A&M,46.92,Michael Johnson Classic,2016-04-23,400,M
95,"Trimble, Jamiel",SO-2,Air Force,46.92,Michael Johnson Classic,2016-04-23,400,M
97,"Banfield, Myles",FR-1,Albany,46.93,Florida Relays,2016-03-31,400,M
98,"Horn, Carnell",SR-4,UTEP,46.94,Conference USA Championship,2016-05-12,400,M
99,"Bransby, Sam",SO-2,Nebraska,46.95,Kansas Relays,2016-04-20,400,M
99,"Reneau, Sterling",SO-2,Montana,46.95@,Big Sky Outdoor Track & Field Championships,2016-05-11,400,M
1,"Kerley, Fred",SR-4,Texas A&M,44.09,SEC Outdoor Track & Field Championships,2017-05-11,400,M
2,"Allen, Nathon",FR-1,Auburn,44.52,SEC Outdoor Track & Field Championships,2017-05-11,400,M
3,"Korir, Emmanuel",FR-1,UTEP,44.64@,2017 Conference USA Outdoor Track & Field Championship,2017-05-11,400,M
4,"Cherry, Michael",SR-4,LSU,44.77,LSU Alumni Gold,2017-04-22,400,M
5,"Bloomfield, Akeem",FR-1,Auburn,44.81,SEC Outdoor Track & Field Championships,2017-05-11,400,M
6,"Champlin, Steven",JR-3,Texas Tech,45.12@,Texas Tech Red Raider Shoot-Out,2017-04-28,400,M
7,"Norman, Michael",FR-1,USC,45.15,Pac-12 Championships,2017-05-13,400,M
8,"Collins, Kyle",SR-4,Texas Tech,45.17@,Texas Tech Red Raider Shoot-Out,2017-04-28,400,M
9,"Chambers, Marcus",SR-4,Oregon,45.19,Pac-12 Championships,2017-05-13,400,M
10,"Gayle, Steven",SR-4,Alabama,45.40,Florida Relays,2017-03-30,400,M
11,"London, Wil",SO-2,Baylor,45.46,Baylor Invitational,2017-04-08,400,M
12,"Richards, Jereem",JR-3,Alabama,45.47,SEC Relays,2017-04-28,400,M
13,"Kerley, Mylik",JR-3,Texas A&M,45.48,Jim Bush Collegiate Invitational,2017-04-15,400,M
14,"Igbokwe, Obi",SO-2,Arkansas,45.54,John McDonnell Invitational,2017-04-21,400,M
14,"Dasor, Emmanuel",SR-4,Western Kentucky,45.54@,2017 Conference USA Outdoor Track & Field Championship,2017-05-11,400,M
16,"Ways, Ceo",SR-4,North Carolina,45.55,ACC Outdoor Track & Field Championships,2017-05-12,400,M
17,"Strother, Nathan",JR-3,Tennessee,45.58,Florida Relays,2017-03-30,400,M
18,"Page, Champ",SR-4,Ohio State,45.59,Big Ten Outdoor Championships,2017-05-12,400,M
19,"Green, Jeffrey",JR-3,Clemson,45.65,ACC Outdoor Track & Field Championships,2017-05-12,400,M
20,"Sears, Ventavius",SR-4,Western Kentucky,45.66@,2017 Conference USA Outdoor Track & Field Championship,2017-05-11,400,M
21,"Kibet, Raymond",FR-1,Tulane,45.67,Mt. SAC Relays,2017-04-13,400,M
22,"Harris, Mar'yea",SO-2,Iowa,45.70,Big Ten Outdoor Championships,2017-05-12,400,M
